log Ni_mass,log Peak_Flux_(erg/s),log Peak_Flux_(erg/s)_lower_limit,log Peak_Flux_(erg/s)_upper_limit
-1.2971349517804571,42.00359687244858,41.95783938188791,42.117540224755416
-1.2852357284807494,42.015902805447496,41.97014531488682,42.12984615775433
-1.273653855930934,42.02788054080132,41.982123050240645,42.14182389310815
-1.262372845521245,42.03954713069254,41.993789640131865,42.15349048299937
-1.2513774612197819,42.050918331913245,42.00516084135257,42.16486168422008
-1.240653595828009,42.06200873383921,42.01625124327853,42.17595208614604
-1.2301881621498438,42.07283187098054,42.02707438041986,42.18677522328737
-1.2199689969681577,42.08340032228725,42.03764283172657,42.19734367459408
-1.209984776061557,42.093725799037145,42.04796830847647,42.20766915134398
-1.2002249387724007,42.10381922284604,42.05806173228537,42.217762575152875
-1.1906796208661703,42.113690795103224,42.06793330454255,42.22763414741006
-1.1813395946120269,42.123350058938904,42.07759256837823,42.23729341124574
-1.1721962151721572,42.13280595466728,42.08704846410661,42.24674930697412
-1.1632413725192305,42.14206686951249,42.096309378951815,42.256010221819324
-1.1544674482117256,42.151140682310704,42.10538319175003,42.26508403461754
-1.145867276449808,42.16003480378533,42.114277313224655,42.27397815609216
-1.1374341089129452,42.168756212911234,42.12299872235056,42.28269956521807
-1.1291615829469552,42.17731148981504,42.131553999254365,42.29125484212187
-1.1210436927247758,42.18570684560008,42.139949355039406,42.299650197906914
-1.1130747630535005,42.193948149434604,42.14819065887393,42.30789150174144
-1.105249425541544,42.20204095319924,42.15628346263856,42.31598430550607
-1.097562596875253,42.20999051395282,42.16423302339214,42.32393386625965
-1.090009458984807,42.21780181444448,42.1720443238838,42.33174516675131
-1.0825854409056002,42.22547958187218,42.179722091311504,42.33942293417901
-1.0752862021641008,42.23302830506474,42.18727081450407,42.346971657371576
-1.0681076175369772,42.24045225024363,42.19469475968295,42.35439560255046
-1.0610457630494905,42.24775547550315,42.20199798494247,42.36169882780998
-1.0540969030941625,42.254941844132034,42.20918435357136,42.36888519643887
-1.047257478563857,42.26201503688598,42.2162575463253,42.37595838919281
-1.0405240959048887,42.26897856330869,42.22322107274802,42.382921915615526
-1.0338935170058756,42.27583577218864,42.23007828162797,42.389779124495476
-1.027362649846918,42.282589861229475,42.2368323706688,42.39653321353631
-1.020928539841508,42.28924388600403,42.243486395443355,42.40318723831086
-1.014588361810489,42.29580076825472,42.25004327769405,42.409744120561555
-1.0083394125334875,42.302263303596696,42.25650581303602,42.41620665590353
-1.0021791038286691,42.30863416867458,42.262876678113905,42.42257752098141
-0.9961049561164759,42.314915927818774,42.2691584372581,42.42885928012561
-0.9901145924272884,42.32111103924257,42.27535354868189,42.4350543915494
-0.9842057328167682,42.32722186081769,42.28146437025701,42.44116521312452
-0.9783761891560443,42.3332506554622,42.28749316490153,42.447194007769035
-0.9726238602669529,42.33919959617152,42.29344210561084,42.45314294847835
-0.9669467273752624,42.345070770720596,42.29931328015992,42.45901412302743
-0.9613428498572639,42.35086618606273,42.30510869550206,42.464809538369565
-0.9558103612573029,42.35658777244812,42.31083028188745,42.470531124754956
-0.9503474655558007,42.362237387283436,42.31647989672276,42.47618073959027
-0.9449524336690945,42.36781681875158,42.3220593281909,42.48176017105841
-0.9396236001640277,42.3733277892094,42.32757029864872,42.48727114151623
-0.9343593601716704,42.378771958379474,42.3330144678188,42.49271531068631
-0.9291581664858627,42.38415092635073,42.33839343579005,42.49809427865756
-0.9240185268334515,42.38946623640149,42.343708745840814,42.50340958870832
-0.9189390013041766,42.394719377657445,42.34896188709677,42.50866272996428
-0.9139181999291258,42.399911787595975,42.3541542970353,42.51385513990281
-0.9089547803975757,42.40504485440734,42.35928736384667,42.51898820671418
-0.9040474459028315,42.41011991922246,42.364362428661785,42.52406327152929
-0.8991949431084194,42.41513827821624,42.369380787655565,42.52908163052307
-0.8943960602266507,42.420101184594685,42.37434369403401,42.53404453690152
-0.889649625202189,42.425009850473415,42.37925235991274,42.53895320278025
-0.8849545039938093,42.429865448654645,42.38410795809397,42.54380880096148
-0.8803095989480456,42.4346691143091,42.38891162374843,42.548612466615936
-0.8757138472588966,42.43942194656898,42.3936644560083,42.55336529887581
-0.871166219508176,42.444125010037475,42.3983675194768,42.55806836234431
-0.8666657182814995,42.44877933622012,42.403021845659445,42.562722688526954
-0.8622113768552494,42.45338592488268,42.40762843432201,42.567329277189515
-0.8578022579501944,42.45794574534014,42.412188254779466,42.571889097646974
-0.8534374525477444,42.462459737680895,42.41670224712022,42.57640308998773
-0.8491160787651018,42.46692881393008,42.42117132336941,42.580872166236915
-0.8448372807858268,42.47135385915552,42.425596368594846,42.585297211462354
-0.840600227842572,42.475735732519794,42.42997824195912,42.58967908482663
-0.836404113248964,42.480075268281425,42.43431777772075,42.59401862058826
-0.8322481534778062,42.48437327674819,42.43861578618751,42.59831662905502
-0.8281315872829741,42.48863054518524,42.44287305462456,42.60257389749207
-0.8240536748625347,42.49284783868057,42.44709034811989,42.6067911909874
-0.8200136970607946,42.49702590097027,42.4512684104096,42.610969253277105
-0.8160109546071207,42.501165455225724,42.45540796466505,42.61510880753256
-0.8120447673895193,42.5052672048048,42.45950971424413,42.619210557111636
-0.8081144737610868,42.509331833969185,42.46357434340851,42.62327518627602
-0.8042194298775627,42.51336000856943,42.46760251800875,42.62730336087626
-0.8003590090643246,42.51735237669958,42.4715948861389,42.63129572900641
-0.7965326012112717,42.521309569323016,42.47555207876234,42.63525292162985
-0.7927396121941327,42.525232200870875,42.4794747103102,42.63917555317771
-0.7889794633208258,42.52912086981467,42.483363379253994,42.6430642221215
-0.7852515908015827,42.53297615921423,42.487218668653554,42.64691951152106
-0.7815554452416189,42.53679863724237,42.491041146681695,42.6507419895492
-0.7778904911552136,42.540588857687474,42.4948313671268,42.65453220999431
-0.7742562065001195,42.544347360434934,42.49858986987426,42.65829071274177
-0.7706520822312942,42.5480746719287,42.50231718136803,42.662018024235536
-0.7670776218729961,42.551771305613826,42.50601381505315,42.66571465792066
-0.7635323411083464,42.555437762360896,42.50968027180022,42.66938111466773
-0.7600157673855092,42.559074530873346,42.51331704031267,42.67301788318018
-0.7565274395396879,42.562682088078354,42.51692459751768,42.67662544038519
-0.7530669074301813,42.566260899502225,42.52050340894155,42.68020425180906
-0.7496337315917875,42.56981141963087,42.52405392907019,42.6837547719377
-0.746227482899876,42.57333409225617,42.52757660169549,42.687277444563
