Wavelength,Scale_Factor_50
2571.1289789221787,1.0305152576288144
2573.1998837391748,1.0305152576288144
2575.272456557581,1.0270135067533768
2577.346698720881,1.0200100050025012
2579.422611573642,1.0195097548774388
2581.5001964615135,1.016008004002001
2583.579454731229,1.0080040020010006
2585.6603877306065,1.0
2587.7429968085503,1.0145072536268134
2589.827283315051,1.0030015007503752
2591.913248601185,1.0055027513756878
2594.000894019119,1.0155077538769384
2596.0902209221113,1.0185092546273136
2598.1812306644997,1.0220110055027514
2600.2739246017245,1.022511255627814
2602.368304090312,1.0210105052526264
2604.4643704878827,1.0305152576288144
2606.56212515315,1.0055027513756878
2608.6615694459224,1.0295147573786894
2610.762704727103,1.0370185092546274
2612.865532358691,1.0350175087543771
2614.9700537037825,1.0505252626313157
2617.076270126572,1.0365182591295647
2619.184182992353,1.0485242621310655
2621.2937936675203,1.0475237618809405
2623.405103519562,1.0420210105052525
2625.518113917076,1.0505252626313157
2627.6328262297584,1.046023011505753
2629.7492418284105,1.0515257628814407
2631.867362084936,1.0585292646323161
2633.9871883723445,1.066033016508254
2636.108722064751,1.0645322661330665
2638.231964537378,1.0680340170085043
2640.3569171665554,1.0720360180090045
2642.483581329721,1.07703851925963
2644.6119584054222,1.082041020510255
2646.74204977332,1.0760380190095047
2648.873856814179,1.0775387693846923
2651.0073809098826,1.072536268134067
2653.1426234434252,1.07703851925963
2655.279585798916,1.096048024012006
2657.418269361577,1.0985492746373187
2659.5586755177483,1.1060530265132567
2661.700805654885,1.096048024012006
2663.8446611615595,1.1010505252626313
2665.9902434274645,1.1085542771385692
2668.13755384341,1.1075537768884443
2670.2865938013274,1.1065532766383193
2672.4373646942713,1.0965482741370685
2674.589867916411,1.1005502751375689
2676.744104863046,1.1050525262631314
2678.9000769305967,1.1000500250125063
2681.05778551661,1.0950475237618809
2683.2172320197565,1.096048024012006
2685.3784178398337,1.0940470235117559
2687.541344377768,1.0975487743871937
2689.7060130356126,1.0915457728864433
2691.8724252165507,1.0915457728864433
2694.040582324895,1.090545272636318
2696.21048576609,1.0880440220110055
2698.3821369467128,1.0875437718859429
2700.5555372744743,1.0880440220110055
2702.7306881582126,1.088544272136068
2704.907591007908,1.0855427713856929
2707.086247234675,1.080040020010005
2709.266658250762,1.0815407703851925
2711.448825469557,1.0805402701350675
2713.632750305587,1.0765382691345673
2715.8184341745164,1.0765382691345673
2718.0058784931507,1.0710355177588795
2720.1950846794366,1.0755377688844423
2722.386054152463,1.0740370185092547
2724.5787883324647,1.0730365182591295
2726.773288640811,1.067033516758379
2728.9695565000266,1.0490245122561281
2731.167593333776,1.069534767383692
2733.3674005668736,1.0675337668834417
2735.568979625279,1.0685342671335667
2737.7723319361016,1.069534767383692
2739.9774589276003,1.071535767883942
