log Ni_mass,log Peak_Flux_(erg/s),log Peak_Flux_(erg/s)_lower_limit,log Peak_Flux_(erg/s)_upper_limit
-0.5312181578138251,42.752649354767875,42.7068918642072,42.86659270707471
-0.5291549972500517,42.75457158311746,42.708814092556786,42.868514935424294
-0.5271015916189928,42.75648472288299,42.71072723232231,42.87042807518982
-0.5250578491090067,42.75838885960455,42.712631369043876,42.872332211911385
-0.5230236791985534,42.760284077620256,42.71452658705958,42.87422742992709
-0.520998992632139,42.76217046008865,42.71641296952797,42.87611381239548
-0.5189837013968135,42.76404808901062,42.71829059844995,42.877991441317455
-0.5169777186992148,42.76591704525078,42.720159554690106,42.879860397557614
-0.5149809589431394,42.76777740855834,42.72201991799766,42.88172076086517
-0.512993337707626,42.76962925758755,42.72387176702688,42.88357260989439
-0.5110147717255381,42.771472669917685,42.72571517935701,42.88541602222452
-0.5090451788626337,42.77330772207247,42.72755023151179,42.8872510743793
-0.5070844780971057,42.775134489539205,42.72937699897853,42.88907784184604
-0.5051325894995836,42.776953046787376,42.7311955562267,42.89089639909421
-0.5031894342135815,42.77876346728687,42.7330059767262,42.892706819593705
-0.5012549344363818,42.78056582352579,42.734808332965116,42.894509175832624
-0.4993290134003434,42.782360187027855,42.73660269646718,42.89630353933469
-0.4974115953546216,42.78414662836946,42.73838913780879,42.898089980676296
-0.4955026055472905,42.785925217196315,42.74016772663564,42.89986856950315
-0.49360197020785634,42.78769602223972,42.74193853167905,42.901639374546555
-0.4917096165301515,42.78945911133254,42.743701620771866,42.903402463639374
-0.4898254726556,42.79121455142478,42.745457060864105,42.90515790373161
-0.48794946765684466,42.79296240859881,42.747204918038136,42.906905760905644
-0.4860815315217253,42.79470274808435,42.74894525752367,42.90864610039118
-0.4842215951376015,42.79643563427303,42.750678143712356,42.910378986579865
-0.48236959027600806,42.7981611307327,42.75240364017203,42.912104483039535
-0.4805254495776377,42.79987930022144,42.75412180966077,42.913822652528275
-0.47868910653764046,42.80159020470121,42.75583271414054,42.91553355700805
-0.4768604954912324,42.80329390535132,42.75753641479064,42.91723725765815
-0.4750395515996066,42.80499046258149,42.75923297202082,42.91893381488833
-0.4732262108361383,42.80667993604479,42.76092244548411,42.92062328835162
-0.471420409972876,42.8083623846501,42.76260489408943,42.922305736956936
-0.469622086567313,42.81003786657458,42.76428037601391,42.923981218881416
-0.46783117894943216,42.81170643927563,42.76594894871496,42.925649791582465
-0.46604762620901485,42.813368159502744,42.76761066894207,42.92731151180958
-0.46427136818321185,42.81502308330913,42.769265592748454,42.92896643561596
-0.4625023454443652,42.816671266063,42.77091377550232,42.93061461836983
-0.4607404992880786,42.81831276245872,42.77255527189804,42.93225611476555
-0.45898577172152805,42.819947626527686,42.77419013596701,42.93389097883452
-0.457238105452008,42.821575911649006,42.77581842108833,42.93551926395584
-0.4554974438757067,42.82319767055995,42.777440179999275,42.93714102286678
-0.4537637310667062,42.8248129553662,42.77905546480552,42.93875630767303
-0.4520369117662002,42.826421817551875,42.7806643269912,42.94036516985871
-0.4503169313719264,42.828024307989445,42.78226681742877,42.94196766029628
-0.4486037359278063,42.82962047694929,42.78386298638861,42.94356382925612
-0.4468972721137891,42.83121037410923,42.78545288354856,42.945153726416066
-0.44519748723589475,42.832794048563784,42.78703655800311,42.94673740087062
-0.4435043292164498,42.83437154883325,42.78861405827258,42.94831490114009
-0.4418177465845141,42.835942922872654,42.79018543231198,42.94988627517949
-0.4401376884664925,42.83750821808046,42.79175072751978,42.95145157038729
-0.43846410457692636,42.83906748130719,42.793309990746515,42.95301083361402
-0.4367969452094633,42.840620758863814,42.79486326830314,42.95456411117065
-0.43513616122799886,42.842168096529996,42.79641060596932,42.95611144883683
-0.4334817040579864,42.84370953956222,42.797952049001545,42.95765289186905
-0.4318335256779132,42.845245132701685,42.79948764214101,42.95918848500852
-0.4301915786109365,42.846774920182156,42.80101742962148,42.96071827248899
-0.4285558159166773,42.84829894573757,42.80254145517689,42.9622422980444
-0.4269261911831691,42.849817252609526,42.80405976204885,42.96376060491636
-0.4253026585189555,42.851329883554705,42.80557239299403,42.96527323586154
